"","GSM6206942","GSM6206943","GSM6206944","GSM6206945","GSM6206946","GSM6206947","GSM6206948","GSM6206949","GSM6206950","GSM6206951","GSM6206952","GSM6206953","GSM6206954","GSM6206955","GSM6206956","GSM6206957","GSM6206958","GSM6206959","GSM6206960","GSM6206961","GSM6206962","GSM6206963"
"lnc-EN1-1",0.18835636661823,0.35012874702793,-0.215924279483856,2.08723126440222,-0.228063184131825,1.76612583377899,0.207695997528632,1.26842489703229,-0.452579091229508,-0.725673383642172,-0.563354138885812,-0.842572264555448,1.63067329158122,-0.18568849420257,-0.305170935477056,1.2636084733373,-0.0447654287456434,0.732683030780613,0.0383481983610699,-0.488441368781786,1.73275319616167,-0.0526604513168329
"lnc-EN2-1",1.40037415446711,0.301990698301188,-0.478036886826707,-0.357691780006227,-0.486548185478266,1.0410373041855,-0.972086887446586,-0.322947317707294,-1.04932125762308,-3.5435057609902,0.604567766470444,0.350492525143252,1.89529875786462,0.904856308556377,-0.530145370462876,-0.888123245338812,0.536711221585972,-0.442782012721702,-0.2321152831395,1.13563123235721,1.71169247676489,1.0658511714006
"lnc-ENAH-1",0.532218859128095,1.01456377580591,0.102328050042431,0.0250091069352776,0.00625406655910998,0.598341042978853,1.50673508025578,0.229386112629222,-0.116490358923835,-0.298254402406514,-0.233927755148185,-0.0912567187769647,-0.106073774071487,0.269535642005724,0.229996774651888,0.162891190732017,0.280851911987963,0.16119307807732,0.283332377317999,-0.140470079680207,0.197355926377507,0.252641011567868
"lnc-ENC1-3",0.47651770866693,0.803400322006029,0.0988121146032333,0.0674280446470309,-0.000954628131671862,0.346040997083186,-0.15798206565259,1.09590095022981,-0.146119892730684,-0.633448422629859,-0.341613255909906,-0.0795311149619777,-0.362333376586132,0.273632470664876,0.654985616316415,0.0551428391582832,0.257106500532648,0.0582709696225732,0.296867077448743,-0.0207584087646093,0.138204838628177,0.25521980861124
"lnc-ENDOD1-1",0.144796915225536,0.306190050886673,0.268135544789781,-0.0665859898694979,-0.471998827353097,0.00936146231643548,0.122029783297562,-0.122896766732237,0.0917942257712695,0.0800810649026338,0.0378726543944962,-0.0644438690986775,-2.69132048297445,-0.450538896768497,0.690914903719363,0.445919354720026,-0.144128290209131,-0.719989793029441,-2.34943591618738,-5.86399807997353,0.273104484283122,0.427931854287246
"lnc-ENGASE-1",-0.589658826289056,0.168021011196104,1.01812758694345,-1.00587157408889,0.618136588402613,-0.0365230035918807,0.704724960081381,-1.12825105215522,0.776156730367632,-0.262709830245303,0.749239712669903,0.803951836792554,1.85296700251731,-1.07592131655076,0.383034940615159,0.86542001393559,-0.442576200741486,0.212965443603432,-0.752734921732766,-4.75023383325443,-1.16454566573387,-0.803613312393907
"lnc-ENOPH1-1",0.21167027809564,0.949088493950851,0.0368825487264407,0.0900548033116108,0.443868480765763,0.416242571537075,-0.294115490559731,0.419503502281112,-0.212577929976494,-0.579814431731002,-0.421390254430522,-0.12598616445853,-0.187947839268752,0.389001614036789,0.213376086561617,0.117783770843766,0.289153408722322,0.043013254547758,0.298058578048861,-0.157753841586778,0.0446355811508234,0.162990005756539
"lnc-ENOSF1-2",0.510058784098488,1.15023369766717,0.214686228917038,0.210909320704233,0.130999562014636,0.313863223357291,-0.132171123163934,0.270930998568893,-0.0503320785483186,-0.42597459280501,-0.232290899211742,-0.0568903244963081,-0.397458007644805,0.313708194785819,0.0225397423901376,-0.0133441899716288,0.404640423414516,0.203199440100418,0.463849542137479,0.061575203753257,0.206841159523649,0.342227722019441
"lnc-ENPP1-2",-0.248822500417192,0.00460615367917279,-0.0197150813783696,-0.86514645125507,-0.787593328740594,-0.0948861047958333,0.481743122927974,0.572253281428753,-1.4925634476521,-0.502373247122073,0.0829280991582899,-0.926525742867305,-1.18442132015897,0.626349592320656,0.908525262910069,-1.46799850970876,0.254149918965811,0.670388632343332,-0.0478692574731591,0.276951181382816,-0.38765296936467,0.757380824328387
"lnc-ENPP4-1",1.37802053956124,0.550539824235011,-0.0215123622120742,0.0569850670763709,-0.0851380552280795,0.177029238605316,-0.194533512212047,-0.0239320671273359,0.0753255588730243,-0.409966106436165,-0.28384561138216,-0.459798730240634,2.74301816493119,0.0630487185051397,-0.178474197231477,0.315115028001063,0.181355225779203,-0.0626590968953426,1.06185295759112,-0.15053582345081,0.854478496573466,0.159965120816137
"lnc-ENPP6-2",0.233397779190644,0.632465776307878,0.204472524181707,0.182588917557888,0.271226544347336,0.275810564730336,-0.201812579651752,-0.0230464744597454,-0.120842594894522,-0.279609539726429,-0.223720527316321,-0.4479191548364,-0.416117907245412,-0.0608811253149376,-0.0303095906982446,-0.160215516808077,0.246652001721531,0.224510511567652,0.411776840788911,-0.0604605038332562,0.187420796829926,0.332978071758402
"lnc-EPB41-1",0.674633663314743,0.236553336727366,-0.741755347667291,0.709040989719946,-0.705733738633215,-0.0612659096356046,-1.26764202436217,-0.446611936529704,0.368213236920118,-0.0779634976837018,1.33692248260189,0.332761581276523,0.432607177762045,1.18909629490613,1.35981627043597,1.01945724155414,-0.450226910364576,0.903696088545418,-0.473557816473852,0.102328050042431,1.29002001952517,1.3642960350392
"lnc-EPB41-2",-0.0367511380784616,0.0555042477745948,-0.0831762008182576,0.263602269736022,0.731489578789697,-0.288737149756079,0.32332340396795,0.558867787826986,0.257741107908882,0.32706885127551,0.300767911501203,0.404120667354886,0.0848154145061084,-0.875858726702088,0.105996841713382,0.127927616550595,-0.346127014294439,-1.04399794830701,-1.22908875525142,-0.0205342106324917,-0.772384792464206,-0.517302445776787
"lnc-EPB41L4B-1",0.0845954014901518,0.412115303281421,-0.187466807323799,-0.0557702864398078,-0.0270675957161358,0.144220754320521,-0.61853085482397,-0.0981135214321489,1.10206018908886,-1.37446210304153,-1.1109575428141,-0.580829213792088,0.180888286691481,0.885756153375698,-0.231019326987452,0.757645702634983,0.0640390707110062,-0.0997070659484319,1.11769410192591,-0.333700272932284,-0.13071975125042,-0.0463181211399631
"lnc-EPB42-1",0.587028573978593,0.942110166847766,0.226594087326772,0.232796277643562,0.11547760229662,0.761423472207144,-0.0574687205121137,0.278689139787394,-0.0172538216104285,-0.292508574153548,-0.171674153237846,-0.053824242876043,-0.331371412058996,0.338272744434638,0.0663855291659037,0.0520054191876416,0.39756323103456,0.204472524181707,0.45872626058687,0.052932455688341,0.211829891004353,0.534607860410706
"lnc-EPCAM-3",0.0159994790253677,0.513296878978636,-0.345098183354285,-0.260686074660547,1.14953257471409,0.195808713335431,0.727754397786031,-0.0577203639952377,-0.445742784602711,-1.33201476157322,-1.41531538438291,-0.577978203209802,-0.090912581423456,0.0682707525107365,-0.0355296344238479,1.21825930842915,-0.108050513453588,1.6383449981222,-0.113724048476036,0.205613381711188,-0.227115090400945,0.523532771535164
"lnc-EPG5-2",0.433605804916698,0.608394241423122,2.63076735589752,0.033605202451409,-0.114370400236849,0.192597181135159,-0.193245850007057,0.0306473613600708,0.607979977701633,-0.591916473166441,-0.363487979504042,-0.345582816261743,-0.63057638107987,0.0873596564369625,-0.180426616330143,-0.225491993528376,0.204164800983185,-0.0516158836319136,0.201330686955864,-0.108690012143836,0.0200031220557215,0.161274527191334
"lnc-EPHA4-2",0.343118410198974,-0.1435624739424,0.240624602446664,0.354634336322362,0.657603007694509,0.115389197807174,0.0946190367198039,-0.365461060953883,-0.153690789607699,-0.110854492388853,-0.104348974624318,0.211145661596705,0.290054307783919,-0.0461534178553899,0.339116783756044,0.31959067996423,-0.467376889018763,-1.24084033244988,-0.841223394633688,-0.792145199161478,0.164288985634902,0.605249005164754
"lnc-EPHA6-1",-0.18432973664167,1.55260700724998,-0.594010927016524,0.264543029254088,-0.464264251922006,0.831948397962787,-1.51635638955593,0.917674414960787,-1.0335356399831,-0.28650299505361,-0.0621045036024742,0.215556554457545,0.0928106421585856,0.00756125964009231,0.540465082608269,0.661887360384811,-0.166647636951013,0.415669690825403,0.141205064181172,-0.113935127601618,-0.246832731401695,-0.990309619581103
"lnc-EPHA6-2",1.79056339173677,0.281964576460048,0.424098967064529,1.23696057334605,0.518130213057391,0.00415800628489778,-1.02012908389318,1.1818923269137,1.47295356623862,-4.97153033289988,0.112494103628002,-1.08967559651227,-1.30697837399673,-0.365461060953883,-0.524981989371841,0.506660401211035,-0.343055519981511,-0.618302977901253,-0.35778954371578,0.311279800439679,1.55774379415589,-0.138222703194169
"lnc-EPHA7-2",0.386440138598156,0.736538354056202,-0.191400297234028,-0.116375387418441,1.77974918885522,0.378810609734046,-0.056655506589956,0.0257523881274487,-0.297792405941788,-0.592209353719711,-0.546642305499327,-0.357472706584681,0.143973642363386,0.00352810518398976,-0.02014935204416,0.921925114324813,0.0716251574953505,-0.105220464539207,0.0932050861330106,-0.42378041095551,0.491502857114978,0.0148701552477882
"lnc-EPHA7-4",0.458672554023876,1.07649021499274,0.0389905144796191,0.0125323112465403,0.794630161814002,0.608490331268563,0.0463686908587763,0.281606114500467,-0.100606006449592,-0.305100811513697,-0.253543525964949,-0.0501219148425151,-0.0592411898618775,0.771996791556773,0.259418877823986,0.151914910829069,0.334957001141557,0.132764758127458,0.358263988676701,-0.147084160160544,0.768614950122957,0.214616068601398
"lnc-EPHB3-1",0.275402730453913,0.462860064519249,-0.181019021347968,-0.138968346338849,-0.213685704337697,0.138345318997163,-0.484742070407874,0.956713573320596,-0.476706565388308,0.696420812333114,0.900199093220172,-0.395309078907341,0.549378671367998,-0.0210705586745587,-0.219285070829113,-0.287774252163919,1.22779608661556,0.282436605125996,1.35564731201765,-0.235156380096061,-0.0696441474373761,0.038464868487639
"lnc-EPHB6-1",0.892036991322853,1.38930313247953,-0.0415672530586672,-0.0843065871778043,-0.180482524256538,0.934160815337062,-0.0280819108837575,0.310297984628548,-0.308187892812109,-0.450695982898984,-0.346127014294439,-0.0100069489811223,0.391920754072687,0.733768323841036,0.308530644809764,0.275766788360921,0.666947526764386,-0.123808273891197,0.0763310067236515,-0.332924565075181,0.380723972725762,0.0897440976680137
"lnc-EPN1-1",0.00742158245124075,-0.362269432030565,0.633257273843746,0.0655023070499534,0.187856104872719,-0.0589241826572921,-0.0210705586745587,0.71991701586197,0.419574889897348,0.524658205209251,0.141934755463017,0.990653094593635,-0.0138571829287804,0.00612187016688825,0.248214040643302,0.610666187477395,-2.3409652422445,-0.0851380552280795,-0.771338091079716,-1.50376736886791,-0.610141480764836,-1.33498708115077
"lnc-EPSTI1-3",1.05975166808362,0.314085617906952,0.693363239096623,0.803109999795119,-0.659028728681557,0.635282402449776,0.630561457034771,1.28053299997344,0.366306660539071,-3.24852680554335,-2.04546026164459,-0.24402417442534,-0.116885427382757,0.989042999315913,-0.313526229152147,0.892802247647407,0.531807530029977,-0.631537898487583,0.688347607548533,0.142017020353866,-0.414803555853708,-0.289264409070494
"lnc-ERAL1-1",0.995644460271627,0.229120848667124,-0.639964401247534,-1.28694264475139,-2.57123244621801,-0.311644832895799,0.670553835587557,-0.440598124604804,0.300465702125614,1.25153295486214,-0.961709225650517,0.25652185298797,0.26913694783993,1.03116445897213,0.782186018916257,0.391434270271467,-1.19959309823221,1.12708827938282,-1.83005626905848,-1.57060234264958,-1.53533018670962,-1.00237953977125
"lnc-ERAL1-2",0.0237084203121901,1.68052811980347,-0.199469747094363,-0.422186488873874,-0.0907478932156286,0.0663855291659037,-0.567871923976726,1.01472252095311,0.600762333176191,0.94701864795547,-1.83316400346026,0.224244064930666,0.738602635652139,-0.329882180474212,-0.0847546675523889,0.148047222573449,-0.260530202975472,0.717050252390043,-0.275355107195509,1.28017901790134,-0.278909679733695,0.301280878553397
"lnc-ERAL1-3",0.156725143761516,0.58181079742751,-0.091114248099904,-0.000656200223265203,1.25658131881603,0.187722438582593,-0.521913708391931,0.0277423156582417,-0.380888088726437,-1.25238213664267,1.09404439787788,-0.367639338732172,-0.0301763356821327,0.107882873793545,-0.131373929618763,-0.29235633468443,0.241041223072714,-0.0277275084626736,0.19519801247265,-0.1680888679568,1.06716541992312,0.997322590764398
"lnc-ERAL1-5",0.281094530150497,0.955255018447128,0.174534632143461,0.191693524446158,0.109393595501293,0.411422132314022,-0.228814125981984,0.265295596970996,-0.120927523653661,-0.472580898615982,-0.335388201095177,-0.0945460870137221,-0.22312024699699,0.391625560765399,0.173314408522537,0.0555417851661812,0.385496105041883,0.165976938151905,0.401614407987028,-0.0137919620367643,0.12542536042133,0.261706152999249
"lnc-ERAP1-1",0.215225625653155,0.792201113413229,0.116549518626573,0.165617905626423,0.10300953457242,0.490684116665263,-0.268112877024061,0.187641757500923,-0.196283251522215,-0.448001835870445,-0.435535314899096,-0.180914011584553,-0.20821096482221,0.309874724982518,0.177099702957352,0.185685996108005,0.290638195015984,0.122029783297562,0.253989191653506,-0.141958242502189,0.0311873223312015,0.129347361687422
"lnc-ERC1-1",0.00201047388070634,0.582442574764395,-0.412410947183452,1.49482408224861,-0.446329442827631,0.218522630695675,-0.783710058536097,-0.0253369435041273,-0.919739077922965,0.56842641237096,-1.60205241160467,-0.478758841870829,-0.510560945005036,1.01919102558707,0.00671141390471096,1.24682465362988,-0.159996475702994,0.219728089920698,-0.159948556462384,0.629280200575746,-0.263667517343264,0.921198212762137
"lnc-ERGIC1-2",0.0969642178630351,1.18792752925193,0.352551207413432,0.262433996027777,-0.427817700776462,0.053414191461288,-0.672331358984952,-0.268112877024061,-0.816721825833669,-0.102943560224249,-1.50320081236663,-0.581511501894939,0.551919307579978,0.474403880291164,0.516463459744298,0.530215026690871,-0.178402924215918,-0.383984174880558,-0.178940755279853,-0.014731363588111,0.235201439419486,0.51486457645691
"lnc-ERGIC2-1",0.577006408041991,0.894101013520589,0.194869342842787,0.2309991265677,0.116817577789114,0.451728637692883,0.0178748655812939,0.171917496421493,0.240733082393073,-0.190403792067475,-0.133758941393902,-0.189588759005773,-0.192052972137962,0.205048411361156,0.119468088948007,0.0815914128701142,0.309757020134318,0.160926237651034,0.425828517996635,-0.0696789681985507,0.20250647259973,0.315941826088333
"lnc-ERH-1",1.96187269593656,0.535486695904787,0.548096430929999,-0.125069168821448,-0.277371079019618,0.227776740398559,0.867600834720166,-0.0990326499095138,1.05989222874537,-0.597697806058263,0.873466981229341,0.187905052918827,-0.517191363974836,-0.110179327495863,-0.172482913690246,-0.270180048795859,-0.0210345779605095,-0.202330535863238,0.0410709198180023,-0.541668396232918,1.15655737795555,-0.0451982983783493
"lnc-ERICH1-2",0.699162557057773,0.373767664533332,0.740093009630188,0.389862424779719,-0.443822102021431,1.05268731669983,0.416678833389638,0.825912885535111,0.34490772451138,-2.48362665663053,-1.67503478045287,-0.228989268554652,0.943788472695772,0.0634470441639288,-0.243051568043174,-0.40863962156152,0.379291412043907,-0.176356062623618,-0.202765387762671,-0.1969345613744,0.733867481601126,-0.206866605141678
"lnc-ERICH1-8",0.508981727453199,0.948157024433173,0.0784304950309209,-0.0417621674819427,-0.0111323752057269,0.588906455477128,0.0272305346230137,0.206260534674457,-0.184812676444614,-0.331853875073335,-0.270366972978299,-0.111834948688218,-0.107101960800608,0.257293017134124,0.243183321461904,0.183748174388484,0.219304177316298,0.637770942349594,0.677159268585266,-0.195148814438911,0.184876835880392,0.233769278007206
"lnc-ERLEC1-1",-0.773390240493256,-0.387860445838464,0.375882092062706,-0.761838159076559,0.58173798405691,-0.982989941004677,0.12417367750657,0.449540121754999,0.457901505621934,0.600091459242193,0.754360419976387,0.794852855329245,-1.02602034677907,-0.384626870630077,-1.01300109652334,0.360441859302712,-8.66730272250728,-5.39352484643579,-0.205977937562825,0.313924588903214,0.705095715635159,-0.472448773134959
"lnc-ERN2-1",0.522910268528517,0.978965887601568,0.0891107189323807,-0.0134569763676432,-0.00160433773932602,0.592098541622117,0.910922698843247,0.215495175881461,-0.154674361700761,-0.31721797969854,-0.253766554181074,-0.102471205251545,-0.108618024037201,0.264605430896565,0.237139470555229,0.175759359121388,0.243805149978565,0.146940306069321,0.240080942216776,-0.168635357254751,0.190976839705213,0.241755497117001
"lnc-ERP29-1",0.303981237826393,1.44741572051831,-0.238997558065634,-0.221871844744316,-0.315364184847564,0.307496097714409,0.534752869592603,0.152639363216994,-0.608334715811506,-1.38861645550933,-0.90268485568948,-0.211420022239013,1.10339804735299,0.126523640583819,0.586039541327876,0.0267540923465849,0.515575206601133,-0.289608234995143,-0.0388955947213136,-0.505945166834763,-0.109995882285251,-0.0761866994044508
"lnc-ESCO2-1",0.437007841782889,0.87571399743366,0.114536291946712,-0.11903947026255,0.0168277859129919,0.585754740073843,0.0347703214860917,0.157537481891531,-0.286421340709316,-0.35586384638455,-0.305948415154486,-0.143607692266451,-0.080327281637169,0.229073032816547,0.263858568242068,0.187236522987468,0.197172701147308,0.141752580570359,0.174499379197612,-0.215322929061651,0.208768360388484,0.255956840087646
"lnc-ESCO2-2",0.694127177537456,-0.0143894195522849,0.338152194341015,0.387055691584752,0.383034940615159,-0.0544295400684635,0.308530644809764,-0.891853831449202,-0.152447595646698,0.397706063937764,0.00153301004603741,0.00901823857213873,0.808171365820472,-0.665715966497597,0.432564183454006,-0.18432973664167,0.33308221741754,0.284657884124904,-1.70125672268459,-0.981207789085862,0.557437450349124,-0.125713387562868
"lnc-ESR1-2",1.05095136654552,0.67784852671374,0.0446355811508234,0.114121032495434,0.161363952272814,0.491279879836603,-0.284770168080709,0.139267585345397,-0.233450464993012,-0.453112353715057,1.19794233503843,-0.220677513630016,-0.230514843870981,0.920945318163026,0.135200833043178,-0.0103248668721062,0.197029568024053,0.0377223647922281,0.825306382290283,-0.199006491260148,-0.0294848388567546,0.287026264161512
"lnc-ESR2-1",0.142456038926708,0.518311253313691,-0.105435185961854,-0.0410388224050012,0.284863340476858,0.690986681234802,-0.393257609765023,-0.0320571114229902,-0.410209577962686,0.262553889190235,0.273362175189754,0.292468254643867,-0.478036886826707,-0.0408590538272548,0.473560410601287,0.685999994866379,0.0690533471315092,-0.0457940407317266,0.160362329427085,-0.218879083620526,-0.0223884616670225,0.0739938517480895
"lnc-ESRP2-1",-0.0122602808611005,1.45516571768769,0.0601210677252385,0.226079904416712,-0.398293983326773,0.0592324899641131,-0.895849566741758,-0.384626870630077,0.223911532074281,0.410238883753041,0.0178748655812939,-0.254092774385227,-0.0916146675625864,-0.367497513945981,0.930075346792231,0.688879739603277,0.790478566661602,0.573927110858151,0.638937274772695,0.242006327297149,-0.19984241019091,-0.231197723769432
"lnc-ETAA1-4",0.643749031584813,0.7397629673414,0.178621482839869,0.177429937120506,0.186034351337898,0.352924512514946,-0.204241273850017,0.403274821427694,-0.110597700137947,-0.346213254270697,-0.270106168288746,-0.202113481965655,-0.284933835233018,0.219925811513653,0.093745408765977,-0.0184589740707337,0.309552375260645,0.189188414763266,0.393327037570186,-0.0416899223416176,0.138932474112187,0.281240017937919
"lnc-ETAA1-6",0.220020687950787,0.504287857013417,-0.217662796001147,1.08223246657435,-0.258047015655319,0.35600209134244,-0.0596335457464285,-0.130397191149431,-0.698276656499216,-0.699538527105713,-0.944184804885879,-0.550461907337207,-0.295707954624373,1.15201720441722,-0.0107151050743091,-0.150650747246883,-0.0179760073033424,1.01456377580591,0.836575077950079,1.27795267868553,0.0101418547544766,-0.00885527324810293
"lnc-ETNK1-5",0.505848864877504,0.696838690981358,0.0650161330128727,0.166023534420433,0.00947998059213886,0.301794077184362,-0.05476508130502,0.0350562962364048,-0.034517543182491,-0.248511407864572,-0.181437498361734,-0.376329663005791,-0.372733381663738,0.0794378946410938,0.723190568068545,-0.0859549594402421,0.198318793433934,0.0211637443396926,0.586939572922444,-0.170667809316953,0.240825605692632,0.218690925854404
"lnc-ETS1-2",0.272295124887101,0.67351134068972,0.1525223589892,0.196190643804027,0.188957031432104,0.243805149978565,-0.331037959319384,0.151827254451883,-0.121860806358345,-0.665027117216295,0.255442597624785,-0.205381887423426,-0.47864880162178,0.129388411463425,-0.0592908705556494,-0.167685170448441,0.361966083512601,0.181539710523572,0.430967030030445,0.0123883689227417,0.132727593150263,0.271917714947613
"lnc-ETS2-4",-0.455874515902369,1.25730239284088,-1.45141240094167,-0.928796785375498,0.379010095017744,1.00204968250056,0.326698753875049,-0.919186762470204,0.501207057121056,0.113433174839166,0.127104366478259,-2.15768271963791,2.11014227066749,-1.10134107203838,0.785322693373038,1.38748904935644,-0.878234817085566,0.057431133211236,0.195598468765228,-0.788088628717757,0.994095197122139,0.370465071265585
"lnc-ETV3-2",0.425365188142551,0.89387246187332,0.221897531660267,0.223873013136035,0.121916519065331,1.1089524864251,-0.124998882788161,0.228643021468595,-0.0289176313164592,-0.286598897434355,-0.176403866981736,-0.126782191953721,-0.272075332780031,0.369515161518792,0.10350355634056,0.0450753271442252,0.389344159509928,0.170636584872176,0.463345004058361,0.0295634810891983,0.182617480494801,0.318823906546926
"lnc-EVX1-14",-0.202837974562042,0.21334015463689,-0.854973183796546,-0.0912107158036486,-0.777499409032432,-0.106648116872533,-1.44186487801355,-0.670822405323527,0.413505969275199,1.33715449904124,0.337544947495072,-0.0103672160786804,0.761815429623013,0.817265195083031,0.985489393281287,-2.03985847116343,-0.480442402548185,1.39826372071166,-0.543505837281525,-1.52408761884364,1.36149724978863,-0.427089835665528
"lnc-EVX1-2",0.767824193064419,0.853532263036112,0.1251164579986,0.163237328279399,0.102134808146889,0.501289256704751,-0.264514711334155,0.213534592575956,-0.197363608108115,-0.454786625542669,-0.42626345953516,-0.158544016099986,-0.180816538311242,0.359731299038323,0.212929060689408,0.0634470441639288,0.308226759181167,0.13105060124006,0.275402730453913,-0.139606237016705,0.724385193620978,0.16199516994347
"lnc-EVX1-3",0.373116646586847,0.624841514218331,-0.0392434962110554,-0.0251549521660441,-0.0824455000844105,0.224135017092525,-0.296687913689366,0.148814944488909,2.43643678797983,-1.01637447075502,0.499707599230196,-0.199421662536152,-0.0702834046590114,0.154165071300656,-0.0838214093552519,-0.111906167491795,0.191201523785137,-0.0344653407430802,0.212120052627871,-0.0781638608188875,1.14511431761995,0.1736878646609
"lnc-EXD1-1",0.460294554483423,0.943242303586695,-0.0292324839447045,-0.143671751311675,-0.121637186212209,0.579832106429008,-0.0151676596427095,0.226525707277669,-0.346624846923703,-0.455943757774139,-0.400622497103629,-0.0753247878911254,-0.0896211626570882,0.257443964242876,0.293767762515251,0.253499843694894,0.0504962766328095,-0.0471090646636104,0.0704454172541161,-0.354592648630127,0.102467713690769,0.138483064104816
"lnc-EXO1-1",0.214575670862047,0.387918439046618,-0.325608550963435,0.465424987533233,-0.385133397122083,0.705181627023116,0.995391187372377,-0.108690012143836,-0.713982764836938,-2.03113424655668,0.506803611257247,-0.586469888417679,0.926441004305502,-0.119373972722278,-0.280061909235263,-0.374687237155217,-0.123905028080771,0.51054083954466,-0.111343499492789,-0.511126817746781,-0.174093643157847,0.341301900092855
"lnc-EXOC2-1",0.590706016917862,0.949743216269189,0.213745962475063,0.223166465322124,0.104229938190309,0.399972137823952,-0.0564858320688852,0.286935106467248,-0.0250069206696248,-0.306845296002951,-0.180212145176247,-0.0450422226380949,-0.318631618268387,0.340505133926042,0.0828355459304512,0.0756968126869377,0.387620172631966,0.195395085231087,0.440251300706813,0.0470427801570711,0.209550976278444,0.340678583958823
"lnc-EXOC2-5",1.07869530104063,1.10806782594113,-0.212681055147887,0.157138570342426,-0.299406381289405,0.763176445950188,-0.205032054714292,0.582383407597443,0.05574223413973,-1.29688689803567,-0.103924528620465,0.117007534772881,0.842944078459354,0.112201655432728,0.603298853560625,0.704640766956085,0.442333959258297,-0.253683139128038,0.0186240243883376,-0.42402551101238,0.934407192027196,0.357101392653888
"lnc-EXOC2-8",1.34085332364114,0.261858996081972,0.35090355627915,-0.782322126797071,-1.22873292036813,1.45916423981682,-1.54119778358287,-1.25692624871036,-1.22873292036813,1.14544769103726,-0.082629094240753,0.287191103651347,0.643306011948139,-1.27566673615021,0.74558279481146,0.737008587874614,-0.168458451742237,-1.23602533489746,0.559601981426737,-0.0185809840350222,1.1969525220943,-0.0332339009552086
"lnc-EXOC2-9",0.254035655348134,0.510991205221603,0.176148006894381,0.162648018582021,0.232842794890238,0.248473912064165,-0.287411014798339,0.0514244243739391,-0.141593187881947,-0.415298152211315,-0.305883553583488,-0.372642575188913,-0.450226910364576,-0.00160433773932602,-0.0314756770126842,-0.155448270975741,0.258941997448128,0.182298117961527,0.408973375188665,0.156725143761516,0.172103605337711,0.300579371428091
"lnc-EXOC3-2",0.889678639976096,1.12532584497011,0.113040001106036,0.165035728609473,0.0917085726294644,0.875915674555142,-0.251065097982921,0.202026357795514,-0.176403866981736,-0.427167281508619,-0.414558575959823,-0.152786846006907,0.380101758179677,0.303981237826393,0.176581159308445,0.0454434592634881,0.557437450349124,0.110757595790663,0.256692530969209,-0.128854558735985,0.0204038968166487,0.115307157548243
"lnc-EXOC6B-1",0.273924697653833,0.392117376332227,-0.103363114867139,0.363204450084351,-0.117878189130075,0.128324637905154,-0.302808535868283,-0.185046625646455,0.442101409177738,-0.420622509403025,-0.319318378873397,0.366752187821877,1.34032747677726,-0.114416380261108,-0.233626949751943,-0.296776243212057,0.0545520299849845,-0.134605776938907,0.146428120182007,-0.327127967652082,-0.00218438813625118,0.0687438962021195
"lnc-EXOSC6-2",0.942110166847766,0.250537559163808,0.278330382151534,-0.46321437838744,-0.685728102536048,0.0240772377841584,0.259089842963978,-0.318686351939492,-1.45018827879692,0.314766953211526,0.202843873626509,-1.42242026246572,1.65641738991284,1.25582648844974,-0.327686165804614,-0.974251829573261,-0.41151266690118,0.650069107906004,-0.207726894222135,-1.36552073128302,1.16012658166839,0.617064956494747
"lnc-EXT1-1",0.332882696046626,0.629446787236912,0.0297286070695136,-0.0140973605366132,0.0437990487695163,0.346609693092275,0.252198786359122,0.752736559460641,-0.354778872735218,-0.579550305091125,-0.332328215036794,-0.228814125981984,-0.3756527471826,0.101434285639669,0.817796873184863,-0.0309384553632342,0.113652185021704,-0.0664519274533819,0.20106196613252,-0.219195349651883,0.702412269771416,0.158231279480167
"lnc-EXT1-3",0.672126803284987,1.08621401310468,0.26957327061111,0.333732513134823,0.313924588903214,0.709575666444059,0.310175447671685,-0.448001835870445,0.615717164828777,-4.58943961793092,-2.32857824524537,0.103652705163339,0.678602295656329,-0.405844955218578,0.540717191889043,-0.992199577970418,-0.340204259789181,-0.307214736410035,-0.417966102816303,-1.11738895057666,0.114067008098035,0.723115522301375
"lnc-EXT1-4",0.784130315422706,0.477207330573356,-0.228814125981984,0.29597998091948,-0.161407175374521,0.420982667796668,0.303044309026483,-0.108778239201618,-0.440493537435309,-0.825468742836633,0.22444358254795,0.165773532358583,0.773110401705184,0.73812137980953,0.177905170517882,-0.211420022239013,-0.0628284898059813,-0.0632195013090839,0.14363497599965,0.098181232841522,1.02438090586986,-0.0346627258627388
"lnc-EXTL1-1",0.10765220681749,1.40346159748012,0.980209837689733,-0.217724936520759,1.71683905645089,0.0584710242477489,-0.717244121993759,-0.187639293912042,-0.696096090612952,-2.18328748363495,0.330225619578012,-0.719426403628704,-0.986243678018947,0.817003254088343,0.841378612253145,-0.585729325571575,0.0222150498621227,-0.260129583462705,-0.0191079045201732,-0.351899444407471,2.00860343769668,-0.0951772524334305
"lnc-EXTL3-1",0.143888656763358,0.634188608572508,-0.0679458800623483,-0.00615299423395335,0.255376259082181,0.422380549112181,-0.306917147312359,0.594133912790753,-0.269268818741411,-0.0744306433598156,-0.558578309323013,-0.167968690189042,1.52627650635956,0.134508898882905,0.0743722707610777,0.0120504485988862,0.0607427869841566,-0.0617529357506435,0.32610454429186,-0.243595243949586,-0.101004073002182,0.458672554023876
